Customer_ID,Customer_Country_Name,Customer_Gender,Customer_Age
16854,United Kingdom,male,93.0
16855,United Kingdom,male,29.0
16856,United Kingdom,female,24.0
16857,United Kingdom,female,34.0
16858,United Kingdom,nan,30.0
16859,United Kingdom,female,39.0
16860,United Kingdom,nan,80.0
16861,United Kingdom,male,79.0
16862,United Kingdom,male,86.0
16863,United Kingdom,male,21.0
16864,United Kingdom,male,35.0
16865,United Kingdom,female,66.0
16866,United Kingdom,male,66.0
16867,United Kingdom,male,65.0
16868,United Kingdom,male,76.0
16869,United Kingdom,male,34.0
16870,United Kingdom,female,25.0
16871,United Kingdom,male,33.0
16872,United Kingdom,male,50.0
16873,United Kingdom,male,77.0
16874,United Kingdom,female,26.0
16875,United Kingdom,female,13.0
16876,United Kingdom,female,32.0
16877,United Kingdom,male,51.0
16878,United Kingdom,male,69.0
16879,United Kingdom,male,78.0
16880,United Kingdom,female,101.0
16881,United Kingdom,male,92.0
16882,United Kingdom,male,38.0
16883,United Kingdom,female,51.0
16884,United Kingdom,female,
16885,United Kingdom,female,37.0
16886,United Kingdom,male,35.0
16887,United Kingdom,male,46.0
16888,United Kingdom,male,35.0
16889,United Kingdom,male,57.0
16890,United Kingdom,female,56.0
16891,United Kingdom,female,71.0
16892,United Kingdom,nan,25.0
16893,United Kingdom,male,24.0
16894,United Kingdom,female,53.0
16895,United Kingdom,female,71.0
16896,United Kingdom,female,58.0
16897,United Kingdom,male,32.0
16898,United Kingdom,female,55.0
16899,United Kingdom,female,44.0
16900,United Kingdom,male,48.0
16901,United Kingdom,male,28.0
16902,United Kingdom,male,39.0
16903,United Kingdom,female,48.0
16904,United Kingdom,female,26.0
16905,United Kingdom,female,28.0
16906,United Kingdom,male,63.0
16907,United Kingdom,male,67.0
16908,United Kingdom,male,38.0
16909,United Kingdom,male,32.0
16910,United Kingdom,male,64.0
16911,United Kingdom,male,87.0
16912,United Kingdom,male,52.0
16913,United Kingdom,female,79.0
16914,United Kingdom,female,55.0
16915,United Kingdom,male,23.0
16916,United Kingdom,female,17.0
16917,United Kingdom,male,49.0
16918,United Kingdom,female,83.0
16919,United Kingdom,female,66.0
16920,United Kingdom,female,81.0
16921,United Kingdom,male,28.0
16922,United Kingdom,male,45.0
16923,United Kingdom,female,19.0
16924,United Kingdom,female,71.0
16925,United Kingdom,male,76.0
16926,United Kingdom,female,34.0
16927,United Kingdom,female,31.0
16928,United Kingdom,female,44.0
16929,United Kingdom,male,24.0
16930,United Kingdom,female,50.0
16931,United Kingdom,female,53.0
16932,United Kingdom,nan,83.0
16933,United Kingdom,male,33.0
16934,United Kingdom,female,44.0
16935,United Kingdom,female,39.0
16936,United Kingdom,female,60.0
16937,United Kingdom,male,110.0
16938,United Kingdom,female,51.0
16939,United Kingdom,male,41.0
16940,United Kingdom,male,51.0
16941,United Kingdom,female,30.0
16942,United Kingdom,male,34.0
16943,United Kingdom,female,
16944,United Kingdom,female,73.0
16945,United Kingdom,male,26.0
16946,United Kingdom,female,69.0
16947,United Kingdom,female,60.0
16948,United Kingdom,male,36.0
16949,United Kingdom,male,60.0
16950,United Kingdom,male,58.0
16951,United Kingdom,female,34.0
16952,United Kingdom,MALE,70.0
16953,United Kingdom,male,47.0
16954,United Kingdom,male,24.0
16955,United Kingdom,female,73.0
16956,United Kingdom,female,37.0
16957,United Kingdom,male,76.0
16958,United Kingdom,male,66.0
16959,United Kingdom,male,39.0
16960,United Kingdom,female,22.0
16961,United Kingdom,male,50.0
16962,United Kingdom,male,47.0
16963,United Kingdom,male,56.0
16964,United Kingdom,female,43.0
16965,United Kingdom,female,25.0
16966,United Kingdom,male,17.0
16967,United Kingdom,male,74.0
16968,United Kingdom,female,28.0
16969,United Kingdom,female,37.0
16970,United Kingdom,male,76.0
16971,United Kingdom,male,61.0
16972,United Kingdom,female,15.0
16973,United Kingdom,male,48.0
16974,United Kingdom,male,59.0
16975,United Kingdom,male,
16976,United Kingdom,female,17.0
16977,United Kingdom,male,19.0
16978,United Kingdom,male,81.0
16979,United Kingdom,female,30.0
16980,United Kingdom,male,58.0
16981,United Kingdom,female,32.0
16982,United Kingdom,female,52.0
16983,United Kingdom,male,25.0
16984,United Kingdom,male,48.0
16985,United Kingdom,female,59.0
16986,United Kingdom,male,60.0
16987,United Kingdom,male,73.0
16988,United Kingdom,male,97.0
16989,United Kingdom,female,86.0
16990,United Kingdom,female,49.0
16991,United Kingdom,male,33.0
16992,United Kingdom,female,39.0
16993,United Kingdom,female,49.0
16994,United Kingdom,male,66.0
16995,United Kingdom,female,31.0
16996,United Kingdom,male,120.0
16997,United Kingdom,female,32.0
16998,United Kingdom,male,51.0
16999,United Kingdom,male,49.0
17000,United Kingdom,male,32.0
17001,United Kingdom,male,30.0
17002,United Kingdom,female,67.0
17003,United Kingdom,female,71.0
17004,United Kingdom,female,53.0
17005,United Kingdom,male,62.0
17006,United Kingdom,male,45.0
17007,United Kingdom,female,31.0
17008,United Kingdom,male,25.0
17009,United Kingdom,male,29.0
17010,United Kingdom,male,66.0
17011,United Kingdom,female,72.0
17012,United Kingdom,female,43.0
17013,United Kingdom,male,59.0
17014,United Kingdom,male,67.0
17015,United Kingdom,female,97.0
17016,United Kingdom,female,52.0
17017,United Kingdom,male,48.0
17018,United Kingdom,nan,58.0
17019,United Kingdom,female,59.0
17020,United Kingdom,male,68.0
17021,United Kingdom,male,28.0
17022,United Kingdom,male,76.0
17023,United Kingdom,female,45.0
17024,United Kingdom,male,83.0
17025,United Kingdom,female,33.0
17026,United Kingdom,female,21.0
17027,United Kingdom,male,71.0
17028,United Kingdom,male,17.0
17029,United Kingdom,male,45.0
17030,United Kingdom,female,74.0
17031,United Kingdom,female,35.0
17032,United Kingdom,female,40.0
17033,United Kingdom,male,41.0
17034,United Kingdom,female,39.0
17035,United Kingdom,female,84.0
17036,United Kingdom,female,28.0
17037,United Kingdom,female,64.0
17038,United Kingdom,male,68.0
17039,United Kingdom,female,51.0
17040,United Kingdom,male,65.0
17041,United Kingdom,male,76.0
17042,United Kingdom,male,52.0
17043,United Kingdom,female,42.0
17044,United Kingdom,male,63.0
17045,United Kingdom,female,26.0
17046,United Kingdom,MALE,54.0
17047,United Kingdom,female,48.0
17048,United Kingdom,male,47.0
17049,United Kingdom,female,48.0
17050,United Kingdom,female,15.0
17051,United Kingdom,female,33.0
17052,United Kingdom,female,43.0
17053,United Kingdom,female,50.0
17054,United Kingdom,male,42.0
17055,United Kingdom,female,88.0
17056,United Kingdom,male,52.0
17057,United Kingdom,MALE,27.0
17058,United Kingdom,female,57.0
17059,United Kingdom,female,52.0
17060,United Kingdom,female,50.0
17061,United Kingdom,female,77.0
17062,United Kingdom,MALE,57.0
17063,United Kingdom,female,56.0
17064,United Kingdom,female,25.0
17065,United Kingdom,female,41.0
17066,United Kingdom,female,80.0
17067,United Kingdom,female,34.0
17068,United Kingdom,female,51.0
17069,United Kingdom,female,58.0
17070,United Kingdom,female,44.0
17071,United Kingdom,female,49.0
17072,United Kingdom,female,54.0
17073,United Kingdom,female,30.0
17074,United Kingdom,male,37.0
17075,United Kingdom,male,69.0
17076,United Kingdom,female,59.0
17077,United Kingdom,female,61.0
17078,United Kingdom,female,34.0
17079,United Kingdom,female,48.0
17080,United Kingdom,female,48.0
17081,United Kingdom,female,65.0
17082,United Kingdom,female,35.0
17083,United Kingdom,male,40.0
17084,United Kingdom,male,44.0
17085,United Kingdom,female,27.0
17086,United Kingdom,male,117.0
17087,United Kingdom,male,25.0
17088,United Kingdom,female,32.0
17089,United Kingdom,female,44.0
17090,United Kingdom,male,54.0
17091,United Kingdom,female,31.0
17092,United Kingdom,male,58.0
17093,United Kingdom,female,37.0
17094,United Kingdom,male,48.0
17095,United Kingdom,male,30.0
17096,United Kingdom,female,45.0
17097,Spain,male,50.0
17098,United Kingdom,male,57.0
17099,United Kingdom,female,77.0
17100,United Kingdom,female,51.0
17101,United Kingdom,female,61.0
17102,United Kingdom,male,49.0
17103,United Kingdom,female,64.0
17104,United Kingdom,male,85.0
17105,United Kingdom,female,75.0
17106,United Kingdom,female,38.0
17107,United Kingdom,female,74.0
17108,United Kingdom,male,65.0
17109,United Kingdom,male,38.0
17110,United Kingdom,female,52.0
17111,United Kingdom,MALE,72.0
17112,United Kingdom,male,42.0
17113,United Kingdom,female,64.0
17114,United Kingdom,male,56.0
17115,United Kingdom,male,55.0
17116,United Kingdom,female,80.0
17117,United Kingdom,male,41.0
17118,United Kingdom,female,37.0
17119,United Kingdom,male,97.0
17120,United Kingdom,female,47.0
17121,United Kingdom,male,59.0
17122,United Kingdom,male,41.0
17123,United Kingdom,female,108.0
17124,United Kingdom,male,49.0
17125,United Kingdom,male,45.0
17126,United Kingdom,female,31.0
17127,United Kingdom,female,67.0
17128,United Kingdom,male,47.0
17129,United Kingdom,female,91.0
17130,United Kingdom,female,42.0
17131,United Kingdom,female,28.0
17132,United Kingdom,female,61.0
17133,United Kingdom,female,19.0
17134,United Kingdom,female,62.0
17135,United Kingdom,male,22.0
17136,United Kingdom,male,40.0
17137,United Kingdom,female,38.0
17138,United Kingdom,male,8.0
17139,United Kingdom,male,23.0
17140,United Kingdom,female,90.0
17141,United Kingdom,MALE,27.0
17142,United Kingdom,female,46.0
17143,United Kingdom,male,41.0
17144,United Kingdom,male,43.0
17145,United Kingdom,male,42.0
17146,United Kingdom,male,55.0
17147,United Kingdom,female,76.0
17148,United Kingdom,male,54.0
17149,United Kingdom,male,56.0
17150,United Kingdom,male,
17151,United Kingdom,male,
17152,United Kingdom,male,62.0
17153,United Kingdom,female,69.0
17154,United Kingdom,female,71.0
17155,United Kingdom,female,39.0
17156,United Kingdom,female,33.0
17157,United Kingdom,female,52.0
17158,United Kingdom,male,28.0
17159,United Kingdom,female,52.0
17160,United Kingdom,female,35.0
17161,United Kingdom,male,54.0
17162,United Kingdom,female,46.0
17163,United Kingdom,female,44.0
17164,United Kingdom,female,38.0
17165,United Kingdom,female,15.0
17166,United Kingdom,male,65.0
17167,United Kingdom,male,54.0
17168,United Kingdom,male,37.0
17169,United Kingdom,female,90.0
17170,United Kingdom,other,57.0
17171,United Kingdom,female,77.0
17172,United Kingdom,female,17.0
17173,United Kingdom,female,59.0
17174,United Kingdom,male,38.0
17175,United Kingdom,male,61.0
17176,United Kingdom,male,34.0
17177,United Kingdom,female,37.0
17178,United Kingdom,male,102.0
17179,United Kingdom,male,52.0
17180,United Kingdom,male,53.0
17181,United Kingdom,female,71.0
17182,United Kingdom,male,88.0
17183,United Kingdom,female,71.0
17184,United Kingdom,female,78.0
17185,United Kingdom,female,81.0
17186,United Kingdom,male,35.0
17187,United Kingdom,male,47.0
17188,United Kingdom,female,40.0
17189,United Kingdom,female,36.0
17190,United Kingdom,female,25.0
17191,United Kingdom,female,76.0
17192,United Kingdom,female,56.0
17193,United Kingdom,male,88.0
17194,United Kingdom,female,65.0
17195,United Kingdom,female,47.0
17196,United Kingdom,female,36.0
17197,United Kingdom,female,52.0
17198,United Kingdom,nan,50.0
17199,United Kingdom,male,55.0
17200,United Kingdom,male,52.0
17201,United Kingdom,female,59.0
17202,United Kingdom,male,51.0
17203,United Kingdom,male,32.0
17204,United Kingdom,male,26.0
17205,United Kingdom,male,39.0
17206,United Kingdom,male,39.0
17207,United Kingdom,male,25.0
17208,United Kingdom,female,36.0
17209,United Kingdom,male,82.0
17210,United Kingdom,female,60.0
17211,United Kingdom,female,49.0
17212,United Kingdom,male,69.0
17213,United Kingdom,female,46.0
17214,United Kingdom,male,32.0
17215,United Kingdom,female,83.0
17216,United Kingdom,male,
17217,United Kingdom,male,
17218,United Kingdom,female,34.0
17219,United Kingdom,female,92.0
17220,United Kingdom,female,20.0
17221,United Kingdom,male,55.0
17222,United Kingdom,male,43.0
17223,United Kingdom,female,51.0
17224,United Kingdom,male,32.0
17225,United Kingdom,male,35.0
17226,United Kingdom,male,30.0
17227,United Kingdom,female,28.0
17228,United Kingdom,female,91.0
17229,United Kingdom,male,20.0
17230,United Kingdom,female,42.0
17231,United Kingdom,female,54.0
17232,United Kingdom,male,21.0
17233,United Kingdom,MALE,83.0
17234,United Kingdom,male,52.0
17235,United Kingdom,male,22.0
17236,United Kingdom,male,54.0
17237,United Kingdom,female,71.0
17238,United Kingdom,female,56.0
17239,United Kingdom,female,29.0
17240,United Kingdom,female,91.0
17241,United Kingdom,female,65.0
17242,United Kingdom,MALE,34.0
17243,United Kingdom,male,41.0
17244,United Kingdom,male,49.0
17245,United Kingdom,male,46.0
17246,United Kingdom,female,86.0
17247,United Kingdom,female,60.0
17248,United Kingdom,female,79.0
17249,United Kingdom,male,41.0
17250,United Kingdom,female,46.0
17251,United Kingdom,male,52.0
17252,United Kingdom,male,37.0
17253,United Kingdom,female,48.0
17254,United Kingdom,male,88.0
17255,United Kingdom,male,61.0
17256,United Kingdom,female,64.0
17257,United Kingdom,male,48.0
17258,United Kingdom,male,43.0
17259,United Kingdom,female,32.0
17260,United Kingdom,male,91.0
17261,United Kingdom,female,45.0
17262,United Kingdom,female,60.0
17263,United Kingdom,male,19.0
17264,United Kingdom,male,58.0
17265,United Kingdom,male,33.0
17266,United Kingdom,male,66.0
17267,United Kingdom,female,37.0
17268,United Kingdom,female,27.0
17269,United Kingdom,male,31.0
17270,United Kingdom,other,43.0
17271,United Kingdom,male,17.0
17272,United Kingdom,male,63.0
17273,United Kingdom,male,37.0
17274,United Kingdom,female,41.0
17275,United Kingdom,nan,58.0
17276,United Kingdom,female,74.0
17277,United Kingdom,female,75.0
17278,United Kingdom,male,28.0
17279,United Kingdom,male,42.0
17280,United Kingdom,female,17.0
17281,United Kingdom,female,47.0
17282,United Kingdom,nan,69.0
17283,United Kingdom,male,31.0
17284,United Kingdom,male,39.0
17285,United Kingdom,female,49.0
17286,United Kingdom,male,40.0
17287,United Kingdom,female,28.0
17288,United Kingdom,male,67.0
17289,United Kingdom,male,87.0
17290,United Kingdom,nan,10.0
17291,United Kingdom,female,32.0
17292,United Kingdom,male,27.0
17293,United Kingdom,male,35.0
17294,United Kingdom,female,49.0
17295,United Kingdom,female,66.0
17296,United Kingdom,other,48.0
17297,United Kingdom,male,49.0
17298,United Kingdom,female,49.0
17299,United Kingdom,female,47.0
17300,United Kingdom,female,40.0
17301,United Kingdom,female,66.0
17302,United Kingdom,female,23.0
17303,United Kingdom,male,51.0
17304,United Kingdom,male,11.0
17305,United Kingdom,female,32.0
17306,United Kingdom,female,27.0
17307,United Kingdom,female,34.0
17308,United Kingdom,nan,52.0
17309,United Kingdom,female,56.0
17310,United Kingdom,female,19.0
17311,United Kingdom,male,76.0
17312,United Kingdom,male,39.0
17313,United Kingdom,male,108.0
17314,United Kingdom,female,110.0
17315,United Kingdom,male,67.0
17316,United Kingdom,female,18.0
17317,United Kingdom,male,65.0
17318,United Kingdom,female,24.0
17319,United Kingdom,female,16.0
17320,United Kingdom,male,76.0
17321,United Kingdom,male,103.0
17322,United Kingdom,other,61.0
17323,United Kingdom,male,42.0
17324,United Kingdom,male,22.0
17325,United Kingdom,MALE,40.0
17326,United Kingdom,female,36.0
17327,United Kingdom,female,50.0
17328,United Kingdom,male,50.0
17329,United Kingdom,female,23.0
17330,United Kingdom,male,68.0
17331,United Kingdom,male,52.0
17332,United Kingdom,nan,23.0
17333,United Kingdom,male,46.0
17334,United Kingdom,female,58.0
17335,United Kingdom,male,21.0
17336,United Kingdom,other,33.0
17337,United Kingdom,male,83.0
17338,United Kingdom,female,41.0
17339,United Kingdom,female,62.0
17340,United Kingdom,male,40.0
17341,United Kingdom,female,46.0
17342,United Kingdom,male,33.0
17343,United Kingdom,male,20.0
17344,United Kingdom,male,21.0
17345,United Kingdom,male,52.0
17346,United Kingdom,female,54.0
17347,United Kingdom,female,60.0
17348,United Kingdom,male,
17349,United Kingdom,female,13.0
17350,United Kingdom,male,30.0
17351,United Kingdom,female,43.0
17352,United Kingdom,male,93.0
17353,United Kingdom,female,54.0
17354,Spain,female,37.0
17355,United Kingdom,male,53.0
17356,United Kingdom,female,55.0
17357,United Kingdom,female,47.0
17358,United Kingdom,male,118.0
17359,United Kingdom,female,27.0
17360,United Kingdom,male,47.0
17361,United Kingdom,male,28.0
17362,United Kingdom,nan,51.0
17363,United Kingdom,female,38.0
17364,United Kingdom,female,96.0
17365,United Kingdom,other,40.0
17366,United Kingdom,male,46.0
17367,United Kingdom,male,21.0
17368,United Kingdom,female,53.0
17369,United Kingdom,male,10.0
17370,United Kingdom,female,21.0
17371,United Kingdom,female,51.0
17372,United Kingdom,male,60.0
17373,United Kingdom,female,29.0
17374,United Kingdom,female,31.0
17375,United Kingdom,male,61.0
17376,United Kingdom,female,52.0
17377,United Kingdom,male,24.0
17378,United Kingdom,male,48.0
17379,United Kingdom,male,10.0
17380,United Kingdom,male,28.0
17381,United Kingdom,male,59.0
17382,United Kingdom,female,66.0
17383,United Kingdom,female,58.0
17384,United Kingdom,male,79.0
17385,United Kingdom,female,58.0
17386,United Kingdom,male,63.0
17387,United Kingdom,male,49.0
17388,United Kingdom,female,63.0
17389,United Kingdom,male,52.0
17390,United Kingdom,male,24.0
17391,United Kingdom,male,55.0
17392,United Kingdom,female,94.0
17393,United Kingdom,male,50.0
17394,United Kingdom,male,11.0
17395,United Kingdom,male,93.0
17396,United Kingdom,female,21.0
17397,United Kingdom,female,36.0
17398,United Kingdom,female,38.0
17399,United Kingdom,female,34.0
17400,United Kingdom,male,14.0
17401,United Kingdom,female,26.0
17402,United Kingdom,female,90.0
17403,United Kingdom,male,67.0
17404,Sweden,male,61.0
17405,United Kingdom,male,29.0
17406,United Kingdom,female,70.0
17407,United Kingdom,male,53.0
17408,United Kingdom,male,26.0
17409,United Kingdom,male,65.0
17410,United Kingdom,female,61.0
17411,United Kingdom,male,39.0
17412,United Kingdom,female,35.0
17413,United Kingdom,male,55.0
17414,United Kingdom,female,27.0
17415,United Kingdom,male,
17416,United Kingdom,female,24.0
17417,United Kingdom,female,26.0
17418,United Kingdom,male,41.0
17419,United Kingdom,male,37.0
17420,United Kingdom,male,54.0
17421,United Kingdom,female,43.0
17422,United Kingdom,female,59.0
17423,United Kingdom,male,41.0
17424,United Kingdom,female,55.0
17425,United Kingdom,female,76.0
17426,United Kingdom,female,40.0
17427,United Kingdom,female,103.0
17428,United Kingdom,female,60.0
17429,United Kingdom,male,28.0
17430,United Kingdom,female,30.0
17431,United Kingdom,male,35.0
17432,United Kingdom,female,35.0
17433,United Kingdom,male,62.0
17434,United Kingdom,female,81.0
17435,United Kingdom,female,41.0
17436,United Kingdom,male,96.0
17437,United Kingdom,male,19.0
17438,United Kingdom,male,67.0
17439,United Kingdom,female,43.0
17440,United Kingdom,male,47.0
17441,United Kingdom,male,35.0
17442,United Kingdom,male,48.0
17443,Canada,male,23.0
17444,Canada,female,46.0
17445,United Kingdom,female,38.0
17446,United Kingdom,male,40.0
17447,United Kingdom,female,29.0
17448,United Kingdom,male,49.0
17449,United Kingdom,male,27.0
17450,United Kingdom,male,66.0
17451,United Kingdom,female,33.0
17452,United Kingdom,female,15.0
17453,United Kingdom,MALE,70.0
17454,United Kingdom,male,95.0
17455,United Kingdom,male,40.0
17456,United Kingdom,female,22.0
17457,United Kingdom,female,40.0
17458,United Kingdom,female,49.0
17459,United Kingdom,male,67.0
17460,United Kingdom,male,55.0
17461,United Kingdom,male,47.0
17462,United Kingdom,female,21.0
17463,United Kingdom,female,74.0
17464,United Kingdom,male,65.0
17465,United Kingdom,male,25.0
17466,United Kingdom,male,78.0
17467,United Kingdom,female,59.0
17468,United Kingdom,nan,13.0
17469,United Kingdom,male,57.0
17470,United Kingdom,other,
17471,United Kingdom,female,73.0
17472,United Kingdom,male,54.0
17473,United Kingdom,MALE,24.0
17474,United Kingdom,male,75.0
17475,United Kingdom,female,67.0
17476,United Kingdom,Female,19.0
17477,United Kingdom,male,20.0
17478,United Kingdom,male,38.0
17479,United Kingdom,male,57.0
17480,United Kingdom,female,17.0
17481,United Kingdom,female,77.0
17482,United Kingdom,male,41.0
17483,United Kingdom,male,36.0
17484,United Kingdom,male,44.0
17485,United Kingdom,Female,56.0
17486,United Kingdom,male,54.0
17487,United Kingdom,female,29.0
17488,United Kingdom,male,76.0
17489,United Kingdom,female,57.0
17490,United Kingdom,male,50.0
17491,United Kingdom,female,55.0
17492,United Kingdom,male,88.0
17493,United Kingdom,male,25.0
17494,United Kingdom,male,64.0
17495,United Kingdom,male,61.0
17496,United Kingdom,female,26.0
17497,United Kingdom,female,37.0
17498,United Kingdom,male,31.0
17499,United Kingdom,nan,76.0
17500,United Kingdom,male,23.0
17501,United Kingdom,female,17.0
17502,United Kingdom,male,47.0
17503,United Kingdom,male,46.0
17504,United Kingdom,male,38.0
17505,United Kingdom,Female,53.0
17506,United Kingdom,male,68.0
17507,United Kingdom,female,37.0
17508,Greece,male,20.0
17509,United Kingdom,male,92.0
17510,United Kingdom,female,30.0
17511,United Kingdom,female,103.0
17512,United Kingdom,female,23.0
17513,United Kingdom,male,46.0
17514,United Kingdom,male,38.0
17515,United Kingdom,female,37.0
17516,United Kingdom,female,65.0
17517,United Kingdom,male,22.0
17518,United Kingdom,female,
17519,United Kingdom,male,42.0
17520,United Kingdom,MALE,47.0
17521,United Kingdom,female,64.0
17522,United Kingdom,female,66.0
17523,United Kingdom,male,70.0
17524,United Kingdom,female,29.0
17525,United Kingdom,male,44.0
17526,United Kingdom,female,70.0
17527,United Kingdom,female,30.0
17528,United Kingdom,male,22.0
17529,United Kingdom,female,17.0
17530,United Kingdom,female,18.0
17531,United Kingdom,male,62.0
17532,United Kingdom,female,41.0
17533,United Kingdom,female,67.0
17534,United Kingdom,female,29.0
17535,United Kingdom,female,32.0
17536,United Kingdom,female,54.0
17537,United Kingdom,male,72.0
17538,United Kingdom,male,63.0
17539,United Kingdom,male,30.0
17540,United Kingdom,female,42.0
17541,United Kingdom,male,30.0
17542,United Kingdom,female,35.0
17543,United Kingdom,male,22.0
17544,United Kingdom,female,57.0
17545,United Kingdom,male,47.0
17546,United Kingdom,female,50.0
17547,United Kingdom,male,52.0
17548,United Kingdom,female,42.0
17549,United Kingdom,female,44.0
17550,United Kingdom,female,67.0
17551,United Kingdom,male,41.0
17552,United Kingdom,female,67.0
17553,United Kingdom,male,42.0
17554,United Kingdom,other,87.0
17555,United Kingdom,female,48.0
17556,United Kingdom,female,33.0
17557,United Kingdom,male,43.0
17558,United Kingdom,female,41.0
17559,United Kingdom,female,57.0
17560,United Kingdom,male,31.0
17561,United Kingdom,female,19.0
17562,United Kingdom,female,56.0
17563,United Kingdom,male,30.0
17564,United Kingdom,female,55.0
17565,United Kingdom,male,60.0
17566,United Kingdom,female,52.0
17567,United Kingdom,female,30.0
17568,United Kingdom,male,30.0
17569,United Kingdom,female,57.0
17570,United Kingdom,female,53.0
17571,United Kingdom,MALE,44.0
17572,United Kingdom,MALE,31.0
17573,Germany,male,31.0
17574,United Kingdom,male,61.0
17575,United Kingdom,male,63.0
17576,United Kingdom,female,50.0
17577,United Kingdom,male,49.0
17578,United Kingdom,male,57.0
17579,United Kingdom,female,53.0
17580,United Kingdom,male,55.0
17581,United Kingdom,male,47.0
17582,United Kingdom,male,78.0
17583,United Kingdom,male,13.0
17584,United Kingdom,female,49.0
17585,United Kingdom,female,39.0
17586,United Kingdom,female,71.0
17587,United Kingdom,male,27.0
17588,United Kingdom,male,53.0
17589,United Kingdom,female,74.0
17590,United Kingdom,female,46.0
17591,United Kingdom,other,19.0
17592,United Kingdom,male,43.0
17593,United Kingdom,female,72.0
17594,United Kingdom,female,23.0
17595,United Kingdom,male,30.0
17596,United Kingdom,female,28.0
17597,United Kingdom,male,45.0
17598,United Kingdom,female,85.0
17599,United Kingdom,male,91.0
17600,United Kingdom,female,23.0
17601,United Kingdom,female,34.0
17602,United Kingdom,female,62.0
17603,United Kingdom,male,42.0
17604,United Kingdom,male,103.0
17605,France,male,42.0
17606,United Kingdom,female,56.0
17607,United Kingdom,female,79.0
17608,United Kingdom,male,83.0
17609,United Kingdom,male,50.0
17610,United Kingdom,female,65.0
17611,United Kingdom,male,56.0
17612,United Kingdom,nan,81.0
17613,United Kingdom,male,22.0
17614,United Kingdom,female,42.0
17615,United Kingdom,female,11.0
17616,United Kingdom,MALE,40.0
17617,United Kingdom,nan,32.0
17618,United Kingdom,female,63.0
17619,United Kingdom,female,50.0
17620,United Kingdom,male,36.0
17621,United Kingdom,female,84.0
17622,United Kingdom,female,43.0
17623,United Kingdom,female,57.0
17624,United Kingdom,female,20.0
17625,United Kingdom,female,38.0
17626,Malta,female,54.0
17627,United Kingdom,male,50.0
17628,United Kingdom,female,82.0
17629,United Kingdom,female,34.0
17630,United Kingdom,male,71.0
17631,United Kingdom,male,26.0
17632,United Kingdom,female,72.0
17633,United Kingdom,female,35.0
17634,United Kingdom,female,32.0
17635,United Kingdom,female,51.0
17636,United Kingdom,female,81.0
17637,United Kingdom,female,43.0
17638,United Kingdom,female,44.0
17639,United Kingdom,male,56.0
17640,United Kingdom,female,110.0
17641,United Kingdom,male,91.0
17642,United Kingdom,male,37.0
17643,United Kingdom,female,67.0
17644,United Kingdom,female,69.0
17645,United Kingdom,male,45.0
17646,United Kingdom,female,43.0
17647,United Kingdom,female,111.0
17648,United Kingdom,male,38.0
17649,United Kingdom,female,53.0
17650,United Kingdom,female,34.0
17651,United Kingdom,male,38.0
17652,United Kingdom,male,77.0
17653,United Kingdom,female,69.0
17654,United Kingdom,male,60.0
17655,United Kingdom,male,53.0
17656,United Kingdom,female,47.0
17657,United Kingdom,male,28.0
17658,United Kingdom,male,34.0
17659,United Kingdom,female,47.0
17660,United Kingdom,female,52.0
17661,United Kingdom,female,57.0
17662,United Kingdom,female,56.0
17663,United Kingdom,male,27.0
17664,United Kingdom,female,32.0
17665,United Kingdom,female,24.0
17666,United Kingdom,male,61.0
17667,United Kingdom,female,65.0
17668,United Kingdom,male,37.0
17669,United Kingdom,female,58.0
17670,United Kingdom,female,47.0
17671,United Kingdom,female,34.0
17672,United Kingdom,male,88.0
17673,United Kingdom,male,46.0
17674,United Kingdom,female,94.0
17675,United Kingdom,female,38.0
17676,United Kingdom,MALE,101.0
17677,United Kingdom,female,57.0
17678,United Kingdom,female,29.0
17679,United Kingdom,female,71.0
17680,United Kingdom,male,49.0
17681,United Kingdom,MALE,49.0
17682,United Kingdom,male,54.0
17683,United Kingdom,female,61.0
17684,United Kingdom,male,32.0
17685,United Kingdom,female,24.0
17686,France,male,40.0
17687,United Kingdom,male,19.0
17688,United Kingdom,female,30.0
17689,United Kingdom,female,41.0
17690,United Kingdom,female,37.0
17691,United Kingdom,male,43.0
17692,United Kingdom,male,73.0
17693,United Kingdom,male,55.0
17694,United Kingdom,female,61.0
17695,United Kingdom,male,70.0
17696,United Kingdom,female,59.0
17697,United Kingdom,male,
17698,United Kingdom,female,44.0
17699,United Kingdom,female,47.0
17700,United Kingdom,male,68.0
17701,United Kingdom,male,39.0
17702,United Kingdom,female,77.0
17703,United Kingdom,female,48.0
17704,United Kingdom,female,45.0
17705,United Kingdom,male,19.0
17706,United Kingdom,male,43.0
17707,United Kingdom,male,60.0
17708,United Kingdom,female,33.0
17709,United Kingdom,female,71.0
17710,United Kingdom,male,44.0
17711,United Kingdom,male,56.0
17712,United Kingdom,male,46.0
17713,United Kingdom,male,53.0
17714,United Kingdom,male,47.0
17715,United Kingdom,female,53.0
17716,United Kingdom,male,39.0
17717,United Kingdom,male,66.0
17718,United Kingdom,male,33.0
17719,United Kingdom,female,54.0
17720,United Kingdom,male,72.0
17721,United Kingdom,male,92.0
17722,United Kingdom,nan,49.0
17723,United Kingdom,female,27.0
17724,United Kingdom,male,39.0
17725,United Kingdom,male,60.0
17726,United Kingdom,female,56.0
