Invoice_Number_ID,Invoice_Number,Invoice_Status
36810,581183,nan
36811,581184,shipped
36812,581185,shipped
36813,581186,shipped
36814,581187,canceled
36815,581188,shipped
36816,581191,nan
36817,581192,shipped
36818,581193,shipped
36819,581194,shipped
36820,581195,shipped
36821,581196,shipped
36822,581214,shipped
36823,581215,shipped
36824,581216,shipped
36825,581218,shipped
36826,581220,shipped
36827,581221,
36828,581222,shipped
36829,581223,shipped
36830,581224,shipped
36831,581225,shipped
36832,581227,shipped
36833,581230,shipped
36834,581231,shipped
36835,581232,shipped
36836,581233,shipped
36837,581236,shipped
36838,581237,shipped
36839,581241,shipped
36840,581246,shipped
36841,581251,shipped
36842,581252,shipped
36843,581253,shipped
36844,581266,shipped
36845,581279,shipped
36846,581281,nan
36847,581285,shipped
36848,581291,returned
36849,581310,shipped
36850,581324,shipped
36851,581325,nan
36852,581327,shipped
36853,581333,shipped
36854,581334,shipped
36855,581335,shipped
36856,581336,shipped
36857,581338,shipped
36858,581345,shipped
36859,581352,shipped
36860,581356,shipped
36861,581357,shipped
36862,581358,shipped
36863,581361,shipped
36864,581375,shipped
36865,581376,shipped
36866,581377,shipped
36867,581378,shipped
36868,581379,shipped
36869,581380,shipped
36870,581381,canceled
36871,581382,shipped
36872,581383,shipped
36873,581385,shipped
36874,581394,shipped
36875,581395,canceled
36876,581396,shipped
36877,581397,shipped
36878,581398,shipped
36879,581399,shipped
36880,581400,shipped
36881,581401,shipped
36882,581402,shipped
36883,581403,shipped
36884,581404,shipped
36885,581405,nan
36886,581407,shipped
36887,581410,shipped
36888,581411,shipped
36889,581412,nan
36890,581413,returned
36891,581414,shipped
36892,581415,canceled
36893,581416,nan
36894,581417,shipped
36895,581418,shipped
36896,581419,returned
36897,581420,shipped
36898,581421,shipped
36899,581423,shipped
36900,581424,shipped
36901,581425,shipped
36902,581426,returned
36903,581427,shipped
36904,581428,shipped
36905,581429,shipped
36906,581430,shipped
36907,581432,shipped
36908,581433,shipped
36909,581434,shipped
36910,581436,shipped
36911,581437,shipped
36912,581438,shipped
36913,581442,shipped
36914,581443,shipped
36915,581445,shipped
36916,581448,shipped
36917,581449,shipped
36918,581450,shipped
36919,581451,shipped
36920,581452,nan
36921,581453,shipped
36922,581454,shipped
36923,581455,nan
36924,581456,
36925,581457,shipped
36926,581458,shipped
36927,581459,shipped
36928,581461,shipped
36929,581467,shipped
36930,581469,shipped
36931,581471,shipped
36932,581472,shipped
36933,581473,returned
36934,581474,shipped
36935,581475,shipped
36936,581476,
36937,581477,shipped
36938,581478,shipped
36939,581479,shipped
36940,581480,shipped
36941,581481,shipped
36942,581482,shipped
36943,581483,shipped
36944,581485,shipped
36945,581486,shipped
36946,581487,shipped
36947,581488,shipped
36948,581489,shipped
36949,581491,shipped
36950,581493,shipped
36951,581494,shipped
36952,581495,canceled
36953,581496,shipped
36954,581500,
36955,581501,shipped
36956,581502,shipped
36957,581514,shipped
36958,581516,shipped
36959,581538,shipped
36960,581566,shipped
36961,581567,shipped
36962,581570,shipped
36963,581571,shipped
36964,581572,shipped
36965,581574,shipped
36966,581578,canceled
36967,581579,shipped
36968,581580,shipped
36969,581581,shipped
36970,581582,shipped
36971,581583,shipped
36972,581584,shipped
36973,581585,shipped
36974,581586,shipped
36975,581587,shipped
36976,C489449,shipped
36977,C489459,shipped
36978,C489476,shipped
36979,C489503,shipped
36980,C489504,shipped
36981,C489518,shipped
36982,C489524,shipped
36983,C489527,shipped
36984,C489528,shipped
36985,C489530,canceled
36986,C489534,shipped
36987,C489535,shipped
36988,C489538,shipped
36989,C489541,
36990,C489543,shipped
36991,C489549,shipped
36992,C489551,shipped
36993,C489553,canceled
36994,C489554,shipped
36995,C489555,shipped
36996,C489563,shipped
36997,C489565,shipped
36998,C489568,shipped
36999,C489570,NULL
37000,C489577,shipped
37001,C489578,nan
37002,C489583,shipped
37003,C489587,shipped
37004,C489588,shipped
37005,C489589,shipped
37006,C489591,shipped
37007,C489592,shipped
37008,C489595,canceled
37009,C489605,shipped
37010,C489610,shipped
37011,C489632,shipped
37012,C489636,shipped
37013,C489643,shipped
37014,C489651,nan
37015,C489685,shipped
37016,C489686,shipped
37017,C489689,shipped
37018,C489713,shipped
37019,C489771,shipped
37020,C489799,shipped
37021,C489803,shipped
37022,C489813,shipped
37023,C489828,shipped
37024,C489858,canceled
37025,C489911,shipped
37026,C489955,nan
37027,C489958,shipped
37028,C489973,shipped
37029,C490051,shipped
37030,C490076,shipped
37031,C490096,shipped
37032,C490098,shipped
37033,C490117,shipped
37034,C490120,shipped
37035,C490122,shipped
37036,C490126,shipped
37037,C490129,shipped
37038,C490131,canceled
37039,C490133,shipped
37040,C490148,shipped
37041,C490153,shipped
37042,C490155,shipped
37043,C490251,shipped
37044,C490269,shipped
37045,C490283,shipped
37046,C490296,shipped
37047,C490306,nan
37048,C490309,shipped
37049,C490343,shipped
37050,C490348,shipped
37051,C490350,returned
37052,C490358,shipped
37053,C490402,nan
37054,C490460,shipped
37055,C490462,shipped
37056,C490469,
37057,C490475,nan
37058,C490480,shipped
37059,C490492,shipped
37060,C490495,shipped
37061,C490497,shipped
37062,C490498,shipped
37063,C490507,shipped
37064,C490509,shipped
37065,C490510,shipped
37066,C490513,shipped
37067,C490520,shipped
37068,C490532,shipped
37069,C490544,shipped
37070,C490565,shipped
37071,C490666,returned
37072,C490700,shipped
37073,C490701,shipped
37074,C490702,shipped
37075,C490721,NULL
37076,C490739,shipped
37077,C490740,shipped
37078,C490742,shipped
37079,C490743,shipped
37080,C490744,canceled
37081,C490746,shipped
37082,C490748,shipped
37083,C490756,shipped
37084,C490768,shipped
37085,C490773,shipped
37086,C490798,shipped
37087,C490807,nan
37088,C490866,returned
37089,C490923,shipped
37090,C490929,shipped
37091,C490931,shipped
37092,C490934,shipped
37093,C490935,shipped
37094,C490939,shipped
37095,C490942,shipped
37096,C490943,shipped
37097,C490946,shipped
37098,C490947,shipped
37099,C490949,nan
37100,C490973,shipped
37101,C490974,shipped
37102,C490977,shipped
37103,C490979,shipped
37104,C490980,shipped
37105,C490983,shipped
37106,C490985,shipped
37107,C490986,shipped
37108,C490987,shipped
37109,C490988,shipped
37110,C490991,shipped
37111,C490993,shipped
37112,C490994,shipped
37113,C490995,canceled
37114,C490996,shipped
37115,C490997,shipped
37116,C491000,shipped
37117,C491001,shipped
37118,C491002,shipped
37119,C491003,shipped
37120,C491004,shipped
37121,C491005,shipped
37122,C491012,shipped
37123,C491013,shipped
37124,C491015,shipped
37125,C491016,shipped
37126,C491017,shipped
37127,C491018,shipped
37128,C491019,shipped
37129,C491020,shipped
37130,C491021,shipped
37131,C491022,shipped
37132,C491023,shipped
37133,C491027,canceled
37134,C491028,
37135,C491029,shipped
37136,C491030,shipped
37137,C491031,returned
37138,C491032,shipped
37139,C491036,shipped
37140,C491037,shipped
37141,C491040,nan
37142,C491052,shipped
37143,C491076,shipped
37144,C491080,shipped
37145,C491084,shipped
37146,C491099,shipped
37147,C491121,returned
37148,C491130,shipped
37149,C491156,shipped
37150,C491157,shipped
37151,C491162,shipped
37152,C491166,shipped
37153,C491168,shipped
37154,C491190,NULL
37155,C491208,shipped
37156,C491213,shipped
37157,C491260,shipped
37158,C491369,shipped
37159,C491370,shipped
37160,C491398,shipped
37161,C491402,shipped
37162,C491404,shipped
37163,C491409,shipped
37164,C491410,shipped
37165,C491411,shipped
37166,C491412,shipped
37167,C491413,shipped
37168,C491414,shipped
37169,C491415,returned
37170,C491416,shipped
37171,C491417,shipped
37172,C491418,shipped
37173,C491419,canceled
37174,C491420,shipped
37175,C491423,shipped
37176,C491428,shipped
37177,C491430,shipped
37178,C491441,shipped
37179,C491446,shipped
37180,C491455,shipped
37181,C491458,shipped
37182,C491459,shipped
37183,C491460,shipped
37184,C491461,shipped
37185,C491466,returned
37186,C491467,shipped
37187,C491469,shipped
37188,C491494,shipped
37189,C491521,shipped
37190,C491533,shipped
37191,C491544,shipped
37192,C491545,shipped
37193,C491546,shipped
37194,C491551,shipped
37195,C491588,shipped
37196,C491589,shipped
37197,C491590,shipped
37198,C491591,shipped
37199,C491592,shipped
37200,C491593,shipped
37201,C491594,shipped
37202,C491595,shipped
37203,C491596,shipped
37204,C491598,nan
37205,C491599,shipped
37206,C491600,shipped
37207,C491602,shipped
37208,C491604,shipped
37209,C491605,shipped
37210,C491606,shipped
37211,C491608,canceled
37212,C491609,shipped
37213,C491610,shipped
37214,C491611,shipped
37215,C491614,shipped
37216,C491615,shipped
37217,C491616,shipped
37218,C491618,shipped
37219,C491619,shipped
37220,C491620,shipped
37221,C491621,returned
37222,C491623,shipped
37223,C491626,shipped
37224,C491632,shipped
37225,C491650,returned
37226,C491676,shipped
37227,C491689,shipped
37228,C491693,shipped
37229,C491705,shipped
37230,C491723,shipped
37231,C491727,shipped
37232,C491728,shipped
37233,C491739,shipped
37234,C491740,shipped
37235,C491741,shipped
37236,C491761,shipped
37237,C491808,shipped
37238,C491818,shipped
37239,C491819,shipped
37240,C491820,shipped
37241,C491821,shipped
37242,C491822,shipped
37243,C491823,shipped
37244,C491824,shipped
37245,C491827,shipped
37246,C491830,shipped
37247,C491836,shipped
37248,C491838,shipped
37249,C491842,shipped
37250,C491962,canceled
37251,C491985,shipped
37252,C491989,shipped
37253,C492010,shipped
37254,C492013,shipped
37255,C492180,shipped
37256,C492194,shipped
37257,C492201,shipped
37258,C492211,shipped
37259,C492213,shipped
37260,C492280,shipped
37261,C492320,shipped
37262,C492400,shipped
37263,C492402,shipped
37264,C492422,shipped
37265,C492447,shipped
37266,C492496,shipped
37267,C492532,shipped
37268,C492533,shipped
37269,C492541,shipped
37270,C492575,shipped
37271,C492590,shipped
37272,C492633,returned
37273,C492636,shipped
37274,C492648,shipped
37275,C492649,shipped
37276,C492651,shipped
37277,C492653,shipped
37278,C492654,shipped
37279,C492655,returned
37280,C492656,shipped
37281,C492657,shipped
37282,C492658,shipped
37283,C492660,shipped
37284,C492661,canceled
37285,C492662,shipped
37286,C492663,shipped
37287,C492664,shipped
37288,C492665,shipped
37289,C492666,shipped
37290,C492667,shipped
37291,C492668,shipped
37292,C492669,shipped
37293,C492670,shipped
37294,C492671,shipped
37295,C492672,shipped
37296,C492673,shipped
37297,C492674,shipped
37298,C492675,shipped
37299,C492676,shipped
37300,C492677,shipped
37301,C492678,shipped
37302,C492679,shipped
37303,C492681,shipped
37304,C492682,shipped
37305,C492683,shipped
37306,C492685,nan
37307,C492689,shipped
37308,C492690,shipped
37309,C492691,shipped
37310,C492692,shipped
37311,C492693,returned
37312,C492698,
37313,C492699,canceled
37314,C492700,shipped
37315,C492701,canceled
37316,C492702,shipped
37317,C492704,shipped
37318,C492709,shipped
37319,C492712,shipped
37320,C492715,shipped
37321,C492721,canceled
37322,C492739,shipped
37323,C492758,shipped
37324,C492759,shipped
37325,C492802,shipped
37326,C492821,shipped
37327,C492826,shipped
37328,C492827,shipped
37329,C492828,shipped
37330,C492829,shipped
37331,C492833,shipped
37332,C492887,shipped
37333,C492899,shipped
37334,C492911,shipped
37335,C492926,shipped
37336,C492932,shipped
37337,C492939,shipped
37338,C492946,shipped
37339,C493065,shipped
37340,C493072,shipped
37341,C493078,returned
37342,C493080,shipped
37343,C493081,shipped
37344,C493082,returned
37345,C493083,shipped
37346,C493085,shipped
37347,C493086,shipped
37348,C493087,shipped
37349,C493088,shipped
37350,C493089,shipped
37351,C493090,shipped
37352,C493091,shipped
37353,C493092,returned
37354,C493168,shipped
37355,C493182,shipped
37356,C493190,shipped
37357,C493191,shipped
37358,C493259,shipped
37359,C493262,shipped
37360,C493329,shipped
37361,C493332,shipped
37362,C493362,shipped
37363,C493373,nan
37364,C493411,shipped
37365,C493415,shipped
37366,C493426,shipped
37367,C493430,shipped
37368,C493431,shipped
37369,C493440,shipped
37370,C493441,shipped
37371,C493445,returned
37372,C493535,shipped
37373,C493538,shipped
37374,C493539,shipped
37375,C493541,returned
37376,C493647,NULL
37377,C493673,shipped
37378,C493689,shipped
37379,C493795,canceled
37380,C493805,shipped
37381,C493807,shipped
37382,C493808,shipped
37383,C493809,shipped
37384,C493811,shipped
37385,C493822,shipped
37386,C493823,shipped
37387,C493829,shipped
37388,C493830,shipped
37389,C493831,shipped
37390,C493832,shipped
37391,C493833,shipped
37392,C493835,shipped
37393,C493836,shipped
37394,C493838,shipped
37395,C493839,canceled
37396,C493849,canceled
37397,C493850,shipped
37398,C493851,returned
37399,C493852,shipped
37400,C493853,shipped
37401,C493854,NULL
37402,C493855,NULL
37403,C493856,shipped
37404,C493857,shipped
37405,C493859,shipped
37406,C493861,shipped
37407,C493862,shipped
37408,C493864,shipped
37409,C493867,nan
37410,C493868,shipped
37411,C493869,nan
37412,C493870,shipped
37413,C493871,shipped
37414,C493898,shipped
37415,C493940,shipped
37416,C493984,shipped
37417,C493986,shipped
37418,C493992,shipped
37419,C494024,canceled
37420,C494033,shipped
37421,C494041,shipped
37422,C494043,shipped
37423,C494044,shipped
37424,C494151,shipped
37425,C494205,returned
37426,C494215,shipped
37427,C494238,shipped
37428,C494242,shipped
37429,C494247,shipped
37430,C494270,shipped
37431,C494271,shipped
37432,C494331,shipped
37433,C494332,shipped
37434,C494333,shipped
37435,C494334,shipped
37436,C494347,shipped
37437,C494352,canceled
37438,C494353,shipped
37439,C494355,shipped
37440,C494356,shipped
37441,C494358,shipped
37442,C494360,shipped
37443,C494361,shipped
37444,C494363,shipped
37445,C494365,shipped
37446,C494366,shipped
37447,C494367,shipped
37448,C494368,shipped
37449,C494369,shipped
37450,C494370,shipped
37451,C494371,shipped
37452,C494372,shipped
37453,C494430,shipped
37454,C494431,canceled
37455,C494444,shipped
37456,C494448,shipped
37457,C494449,shipped
37458,C494452,shipped
37459,C494453,shipped
37460,C494457,shipped
37461,C494466,shipped
37462,C494474,shipped
37463,C494486,shipped
37464,C494488,shipped
37465,C494489,shipped
37466,C494491,shipped
37467,C494492,shipped
37468,C494493,returned
37469,C494494,shipped
37470,C494496,shipped
37471,C494497,shipped
37472,C494500,canceled
37473,C494501,shipped
37474,C494502,shipped
37475,C494592,returned
37476,C494593,shipped
37477,C494604,shipped
37478,C494629,shipped
37479,C494650,shipped
37480,C494712,shipped
37481,C494791,shipped
37482,C494793,shipped
37483,C494801,shipped
37484,C494802,shipped
37485,C494869,shipped
37486,C494877,shipped
37487,C494907,shipped
37488,C494909,shipped
37489,C494926,returned
37490,C494927,shipped
37491,C494928,shipped
37492,C494929,shipped
37493,C494949,shipped
37494,C494954,shipped
37495,C494957,shipped
37496,C494973,shipped
37497,C494984,shipped
37498,C494985,shipped
37499,C494986,shipped
37500,C494988,nan
37501,C494992,shipped
37502,C495012,shipped
37503,C495014,returned
37504,C495015,canceled
37505,C495017,shipped
37506,C495018,shipped
37507,C495019,shipped
37508,C495021,shipped
37509,C495023,shipped
37510,C495024,shipped
37511,C495025,canceled
37512,C495026,shipped
37513,C495032,shipped
37514,C495034,nan
37515,C495035,shipped
37516,C495036,shipped
37517,C495037,shipped
37518,C495040,shipped
37519,C495043,shipped
37520,C495054,returned
37521,C495060,shipped
37522,C495065,shipped
37523,C495076,shipped
37524,C495088,shipped
37525,C495101,shipped
37526,C495103,returned
37527,C495147,
37528,C495155,shipped
37529,C495170,nan
37530,C495172,shipped
37531,C495173,shipped
37532,C495174,shipped
37533,C495175,shipped
37534,C495181,canceled
37535,C495186,shipped
37536,C495190,shipped
37537,C495231,shipped
37538,C495234,returned
37539,C495281,canceled
37540,C495309,canceled
37541,C495319,shipped
37542,C495341,shipped
37543,C495368,shipped
37544,C495373,returned
37545,C495468,shipped
37546,C495502,shipped
37547,C495511,shipped
37548,C495516,shipped
37549,C495525,shipped
37550,C495528,shipped
37551,C495552,shipped
37552,C495579,shipped
37553,C495582,shipped
37554,C495585,shipped
37555,C495586,shipped
37556,C495587,shipped
37557,C495632,returned
37558,C495635,nan
37559,C495679,shipped
37560,C495685,shipped
37561,C495697,nan
37562,C495705,shipped
37563,C495714,shipped
37564,C495723,shipped
37565,C495737,shipped
37566,C495738,NULL
37567,C495739,NULL
37568,C495740,returned
37569,C495741,shipped
37570,C495743,shipped
37571,C495744,shipped
37572,C495751,shipped
37573,C495757,shipped
37574,C495759,shipped
37575,C495761,shipped
37576,C495762,shipped
37577,C495764,shipped
37578,C495767,shipped
37579,C495769,shipped
37580,C495770,shipped
37581,C495771,nan
37582,C495772,shipped
37583,C495775,returned
37584,C495778,shipped
37585,C495779,returned
37586,C495785,shipped
37587,C495790,shipped
37588,C495793,shipped
37589,C495796,shipped
37590,C495797,canceled
37591,C495800,shipped
37592,C495813,shipped
37593,C495814,shipped
37594,C495873,shipped
37595,C495881,canceled
37596,C495911,shipped
37597,C495914,shipped
37598,C495923,shipped
37599,C495924,shipped
37600,C495930,shipped
37601,C495931,shipped
37602,C495932,shipped
37603,C495933,shipped
37604,C495934,nan
37605,C495943,returned
37606,C495944,shipped
37607,C495959,shipped
37608,C495961,shipped
37609,C495964,nan
37610,C496000,shipped
37611,C496001,shipped
37612,C496009,
37613,C496015,shipped
37614,C496016,shipped
37615,C496021,nan
37616,C496035,shipped
37617,C496055,shipped
37618,C496071,shipped
37619,C496084,shipped
37620,C496087,shipped
37621,C496114,shipped
37622,C496116,shipped
37623,C496118,shipped
37624,C496123,shipped
37625,C496202,shipped
37626,C496218,shipped
37627,C496219,shipped
37628,C496223,shipped
37629,C496224,shipped
37630,C496225,shipped
37631,C496226,shipped
37632,C496227,shipped
37633,C496228,shipped
37634,C496229,shipped
37635,C496231,shipped
37636,C496234,shipped
37637,C496240,shipped
37638,C496241,shipped
37639,C496242,shipped
37640,C496243,shipped
37641,C496244,shipped
37642,C496269,shipped
37643,C496287,canceled
37644,C496295,shipped
37645,C496312,returned
37646,C496314,shipped
37647,C496320,shipped
37648,C496328,shipped
37649,C496358,shipped
37650,C496360,shipped
37651,C496362,shipped
37652,C496384,shipped
37653,C496437,shipped
37654,C496468,NULL
37655,C496472,shipped
37656,C496483,shipped
37657,C496484,shipped
37658,C496492,shipped
37659,C496494,shipped
37660,C496495,shipped
37661,C496497,shipped
37662,C496498,shipped
37663,C496501,shipped
37664,C496511,shipped
37665,C496515,shipped
37666,C496550,shipped
37667,C496583,shipped
37668,C496586,shipped
37669,C496598,
37670,C496610,shipped
37671,C496621,shipped
37672,C496630,shipped
37673,C496687,shipped
37674,C496727,shipped
37675,C496735,returned
37676,C496739,shipped
37677,C496743,shipped
37678,C497003,shipped
37679,C497022,shipped
37680,C497023,shipped
37681,C497026,shipped
37682,C497028,shipped
37683,C497032,shipped
37684,C497034,canceled
37685,C497037,shipped
37686,C497040,shipped
37687,C497041,shipped
37688,C497042,shipped
37689,C497051,shipped
37690,C497059,shipped
37691,C497070,shipped
37692,C497078,shipped
37693,C497150,shipped
37694,C497151,shipped
37695,C497156,shipped
37696,C497158,shipped
37697,C497159,shipped
37698,C497161,canceled
37699,C497162,shipped
37700,C497164,shipped
37701,C497171,shipped
37702,C497177,shipped
37703,C497181,shipped
37704,C497193,shipped
37705,C497194,shipped
37706,C497199,canceled
37707,C497206,shipped
37708,C497224,shipped
37709,C497231,shipped
37710,C497239,shipped
37711,C497243,shipped
37712,C497245,shipped
37713,C497338,shipped
37714,C497375,shipped
37715,C497381,
37716,C497487,shipped
37717,C497502,nan
37718,C497503,shipped
37719,C497505,returned
37720,C497507,shipped
37721,C497513,shipped
37722,C497585,shipped
37723,C497595,shipped
37724,C497611,shipped
37725,C497613,shipped
37726,C497614,shipped
37727,C497616,shipped
37728,C497617,shipped
37729,C497621,shipped
37730,C497737,shipped
37731,C497789,shipped
37732,C497790,returned
37733,C497793,shipped
37734,C497810,shipped
37735,C497877,shipped
37736,C497878,shipped
37737,C497886,shipped
37738,C497900,shipped
37739,C497904,shipped
37740,C497927,shipped
37741,C497930,shipped
37742,C497951,shipped
37743,C497964,shipped
37744,C498023,shipped
37745,C498040,shipped
37746,C498050,shipped
37747,C498051,shipped
37748,C498092,shipped
37749,C498109,shipped
37750,C498111,shipped
37751,C498113,shipped
37752,C498115,shipped
37753,C498122,nan
37754,C498129,shipped
37755,C498140,returned
37756,C498151,shipped
37757,C498196,shipped
37758,C498201,shipped
37759,C498214,shipped
37760,C498271,shipped
37761,C498280,shipped
37762,C498286,shipped
37763,C498293,shipped
37764,C498295,shipped
37765,C498296,shipped
37766,C498297,nan
37767,C498299,shipped
37768,C498302,shipped
37769,C498304,returned
37770,C498306,shipped
37771,C498308,shipped
37772,C498337,shipped
37773,C498339,shipped
37774,C498342,nan
37775,C498344,shipped
37776,C498356,shipped
37777,C498358,returned
37778,C498390,shipped
37779,C498402,shipped
37780,C498408,returned
37781,C498420,shipped
37782,C498422,shipped
37783,C498424,shipped
37784,C498425,shipped
37785,C498426,shipped
37786,C498427,shipped
37787,C498428,shipped
37788,C498506,shipped
37789,C498509,nan
37790,C498520,shipped
37791,C498544,shipped
37792,C498551,shipped
37793,C498556,shipped
37794,C498557,shipped
37795,C498563,shipped
37796,C498572,shipped
37797,C498576,shipped
37798,C498580,shipped
37799,C498582,shipped
37800,C498583,shipped
37801,C498586,shipped
37802,C498591,shipped
37803,C498595,returned
37804,C498598,shipped
37805,C498599,shipped
37806,C498600,shipped
37807,C498602,shipped
37808,C498603,shipped
37809,C498604,shipped
37810,C498605,shipped
37811,C498606,shipped
37812,C498607,shipped
37813,C498608,shipped
37814,C498609,shipped
37815,C498619,shipped
37816,C498703,shipped
37817,C498735,shipped
37818,C498737,shipped
37819,C498760,shipped
37820,C498761,shipped
37821,C498777,shipped
37822,C498781,shipped
37823,C498782,returned
37824,C498784,NULL
37825,C498813,shipped
37826,C498821,shipped
37827,C498839,shipped
37828,C498854,shipped
37829,C498915,shipped
37830,C498920,shipped
37831,C498922,shipped
37832,C498985,shipped
37833,C499008,shipped
37834,C499037,shipped
37835,C499060,shipped
37836,C499068,shipped
37837,C499160,shipped
37838,C499161,shipped
37839,C499162,shipped
37840,C499203,shipped
37841,C499217,shipped
37842,C499224,shipped
37843,C499243,shipped
37844,C499251,nan
37845,C499265,shipped
37846,C499277,shipped
37847,C499278,shipped
37848,C499280,shipped
37849,C499281,shipped
37850,C499282,shipped
37851,C499283,shipped
37852,C499286,shipped
37853,C499287,shipped
37854,C499288,shipped
37855,C499289,shipped
37856,C499290,shipped
37857,C499291,returned
37858,C499292,shipped
37859,C499293,shipped
37860,C499296,shipped
37861,C499301,shipped
37862,C499328,shipped
37863,C499380,shipped
37864,C499385,shipped
37865,C499389,shipped
37866,C499406,shipped
37867,C499410,shipped
37868,C499413,shipped
37869,C499419,shipped
37870,C499423,shipped
37871,C499424,shipped
37872,C499448,shipped
37873,C499462,shipped
37874,C499489,shipped
37875,C499492,shipped
37876,C499493,shipped
37877,C499501,shipped
37878,C499514,shipped
37879,C499530,shipped
37880,C499531,shipped
37881,C499651,shipped
37882,C499745,shipped
37883,C499746,shipped
37884,C499747,shipped
37885,C499748,shipped
37886,C499749,shipped
37887,C499750,shipped
37888,C499751,shipped
37889,C499753,shipped
37890,C499774,returned
37891,C499776,shipped
37892,C499783,
37893,C499786,shipped
37894,C499787,shipped
37895,C499790,shipped
37896,C499791,returned
37897,C499793,shipped
37898,C499794,shipped
37899,C499796,shipped
37900,C499808,shipped
37901,C499818,nan
37902,C499819,shipped
37903,C499821,nan
37904,C499827,shipped
37905,C499832,shipped
37906,C499851,returned
37907,C499852,shipped
37908,C499862,shipped
37909,C499867,shipped
37910,C499868,shipped
37911,C499869,NULL
37912,C499870,shipped
37913,C499871,shipped
37914,C499872,shipped
37915,C499885,shipped
37916,C499888,NULL
37917,C499889,shipped
37918,C499892,shipped
37919,C499896,shipped
37920,C499898,shipped
37921,C499916,shipped
37922,C499917,shipped
37923,C499920,shipped
37924,C499943,shipped
37925,C499963,shipped
37926,C499978,shipped
37927,C499983,shipped
37928,C499984,shipped
37929,C499987,shipped
37930,C500000,shipped
37931,C500002,shipped
37932,C500003,shipped
37933,C500004,returned
37934,C500011,shipped
37935,C500013,returned
37936,C500016,shipped
37937,C500026,shipped
37938,C500079,shipped
37939,C500081,shipped
37940,C500090,shipped
37941,C500095,nan
37942,C500127,shipped
37943,C500131,shipped
37944,C500152,shipped
37945,C500154,shipped
37946,C500156,shipped
37947,C500307,nan
37948,C500308,shipped
37949,C500314,shipped
37950,C500345,shipped
37951,C500494,shipped
37952,C500507,shipped
37953,C500542,returned
37954,C500546,shipped
37955,C500551,shipped
37956,C500565,shipped
37957,C500573,shipped
37958,C500594,shipped
37959,C500694,returned
37960,C500698,shipped
37961,C500705,shipped
37962,C500709,shipped
37963,C500722,shipped
37964,C500723,shipped
37965,C500724,shipped
37966,C500725,shipped
37967,C500726,shipped
37968,C500727,canceled
37969,C500729,shipped
37970,C500731,shipped
37971,C500732,shipped
37972,C500733,shipped
37973,C500740,shipped
37974,C500742,returned
37975,C500748,shipped
37976,C500750,nan
37977,C500755,
37978,C500760,shipped
37979,C500764,shipped
37980,C500769,shipped
37981,C500772,shipped
37982,C500774,nan
37983,C500783,shipped
37984,C500790,shipped
37985,C500798,shipped
37986,C500826,shipped
37987,C500831,canceled
37988,C500833,shipped
37989,C500835,shipped
37990,C500841,shipped
37991,C500842,shipped
37992,C500865,canceled
37993,C500877,shipped
37994,C500887,shipped
37995,C500969,shipped
37996,C500972,shipped
37997,C501003,shipped
37998,C501027,shipped
37999,C501036,shipped
38000,C501041,shipped
38001,C501081,shipped
38002,C501120,shipped
38003,C501125,shipped
38004,C501131,nan
38005,C501139,shipped
38006,C501170,shipped
38007,C501171,shipped
38008,C501174,shipped
38009,C501184,shipped
38010,C501238,shipped
38011,C501243,shipped
38012,C501269,shipped
38013,C501270,shipped
38014,C501271,shipped
38015,C501283,shipped
38016,C501290,shipped
38017,C501293,shipped
38018,C501310,shipped
38019,C501311,shipped
38020,C501312,shipped
38021,C501313,shipped
38022,C501314,
38023,C501315,shipped
38024,C501317,shipped
38025,C501319,shipped
38026,C501321,shipped
38027,C501322,shipped
38028,C501323,shipped
38029,C501324,shipped
38030,C501325,shipped
38031,C501326,
38032,C501327,shipped
38033,C501328,shipped
38034,C501329,shipped
38035,C501330,shipped
38036,C501331,shipped
38037,C501332,shipped
38038,C501334,canceled
38039,C501336,returned
38040,C501337,shipped
38041,C501338,shipped
38042,C501339,shipped
38043,C501340,shipped
38044,C501341,returned
38045,C501342,shipped
38046,C501343,
38047,C501344,shipped
38048,C501350,shipped
38049,C501355,shipped
38050,C501364,shipped
38051,C501368,shipped
38052,C501370,shipped
38053,C501400,shipped
38054,C501416,shipped
38055,C501417,
38056,C501418,shipped
38057,C501419,shipped
38058,C501421,shipped
38059,C501424,shipped
38060,C501428,shipped
38061,C501429,shipped
38062,C501433,shipped
38063,C501435,shipped
38064,C501436,shipped
38065,C501481,shipped
38066,C501506,nan
38067,C501536,shipped
38068,C501538,shipped
38069,C501554,shipped
38070,C501584,shipped
38071,C501642,shipped
38072,C501643,shipped
38073,C501655,shipped
38074,C501659,shipped
38075,C501678,shipped
38076,C501690,shipped
38077,C501692,nan
38078,C501698,shipped
38079,C501751,shipped
38080,C501769,shipped
38081,C501771,shipped
38082,C501773,shipped
38083,C501774,shipped
38084,C501777,returned
38085,C501794,shipped
38086,C501796,shipped
38087,C501797,nan
38088,C501798,shipped
38089,C501801,shipped
38090,C501803,shipped
38091,C501809,shipped
38092,C501817,shipped
38093,C501820,shipped
38094,C501823,shipped
38095,C501826,shipped
38096,C501827,shipped
38097,C501829,shipped
38098,C501844,shipped
38099,C501851,shipped
38100,C501857,shipped
38101,C501861,canceled
38102,C501873,canceled
38103,C501878,shipped
38104,C501901,shipped
38105,C501905,shipped
38106,C501914,shipped
38107,C501915,shipped
38108,C501924,shipped
38109,C501934,shipped
